product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
764,quam nec dui luctus rutrum nulla tellus in sagittis dui vel,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",518.4,35.46,beauty,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,62,Pink,extra large,7.9,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,2010-01-09,3.7,332,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu,1.7,747,express,22.17
765,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",592.83,32.97,home decor,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,769,Teal,extra large,9.1,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,2014-06-10,3.5,519,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,1.0,309,standard,10.99
766,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",698.94,20.71,home decor,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,566,Fuscia,extra large,6.9,nulla nunc purus phasellus in felis donec semper sapien a libero,2010-02-17,4.1,188,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,1.8,432,standard,25.96
767,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,625.93,23.02,electronics,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,896,Aquamarine,small,0.5,et tempus semper est quam pharetra magna ac consequat metus,2013-03-25,2.5,111,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,5.0,31,standard,26.85
768,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,81.95,47.39,beauty,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,766,Pink,extra large,2.5,dui luctus rutrum nulla tellus in sagittis dui vel nisl,2013-08-25,4.9,914,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse,1.9,719,standard,35.04
769,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",759.29,23.62,beauty,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,134,Violet,medium,2.6,aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,2020-04-12,4.3,757,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,4.4,983,standard,2.33
770,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",636.01,6.32,electronics,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,466,Yellow,extra large,6.6,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,2014-03-19,4.5,300,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec,1.5,326,express,20.77
771,pede ac diam cras pellentesque volutpat dui maecenas tristique est et,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",477.33,41.26,electronics,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,724,Purple,small,5.4,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,2020-02-05,3.1,286,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,1.4,270,express,26.41
772,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",484.88,29.12,home decor,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,89,Crimson,extra large,2.7,convallis morbi odio odio elementum eu interdum eu tincidunt in,2021-08-22,4.4,496,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,1.0,853,express,47.0
773,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,Integer ac leo.,802.68,1.51,toys,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,398,Goldenrod,small,1.0,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,2013-10-06,4.0,600,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in,4.5,312,express,49.42
774,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",280.78,41.24,home decor,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa,536,Fuscia,large,9.2,nam congue risus semper porta volutpat quam pede lobortis ligula sit,2012-10-08,1.6,175,dictumst etiam faucibus cursus urna ut tellus nulla ut erat,3.5,216,standard,1.68
775,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",83.06,1.37,toys,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,122,Indigo,small,3.3,condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu,2016-09-23,1.4,529,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,3.6,930,express,5.0
776,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,Aliquam erat volutpat. In congue. Etiam justo.,737.57,10.2,clothing,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,79,Violet,extra large,7.1,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,2019-09-01,2.3,313,id massa id nisl venenatis lacinia aenean sit amet justo morbi,4.0,824,free,42.38
777,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",995.88,25.25,toys,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,779,Goldenrod,medium,5.1,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,2019-06-12,1.0,646,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,5.0,871,free,34.44
778,non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",71.46,49.28,electronics,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,751,Indigo,large,2.5,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,2022-05-28,1.4,72,ut erat curabitur gravida nisi at nibh in hac habitasse,1.3,742,free,33.9
779,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.",146.81,48.2,toys,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,33,Violet,medium,9.5,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,2018-12-16,3.8,901,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,1.6,432,express,39.92
780,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.",578.91,20.38,home decor,ut nulla sed accumsan felis ut at dolor quis odio consequat,306,Puce,medium,3.2,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,2015-10-14,1.6,867,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,1.2,85,free,40.82
781,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,Morbi a ipsum. Integer a nibh. In quis justo.,169.42,39.62,toys,porttitor pede justo eu massa donec dapibus duis at velit eu est,914,Fuscia,small,8.3,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,2016-10-28,1.0,550,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,1.8,239,standard,48.85
782,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",698.6,7.95,clothing,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,249,Purple,extra large,6.7,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,2011-08-24,4.0,891,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,3.0,764,express,19.8
783,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,802.44,27.0,toys,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis,413,Yellow,small,8.4,tellus in sagittis dui vel nisl duis ac nibh fusce lacus,2013-07-01,1.0,682,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam,1.5,681,express,22.62
784,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,"Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",220.73,7.46,electronics,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,102,Mauv,small,5.5,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,2019-01-16,2.7,365,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque,1.8,951,free,38.13
785,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",531.18,39.57,electronics,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,675,Indigo,large,0.8,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,2015-06-09,4.2,378,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,1.4,364,standard,14.02
